Intensity Level,Direction,Ground Motion ID,story 1,story 2,story 3,story 4,story 5,story 6,story 7,story 8,story 9,story 10,story 11,story 12,story 13,story 14,story 15,story 16,story 17,story 18,story 19,story 20,story 21,story 22,story 23,story 24,story 25,story 26,story 27,story 28,story 29,story 30,story 31,story 32,story 33,story 34,story 35,story 36,story 37,story 38,story 39,story 40,story 41,story 42,story 43,story 44
DBEB,X,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
DBEB,X,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
DBEB,X,3,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
DBEB,X,4,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
DBEB,X,5,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
DBEB,X,6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
DBEB,X,7,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
DBEB,X,8,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
DBEB,X,9,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
DBEB,X,10,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
DBEB,X,11,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
DBEB,Y,1,6.64E-05,0.000203134,0.000234388,0.000357478,0.00122356,0.00122356,0.00122356,0.00104419,0.0010451,0.00177841,0.00177841,0.00177841,0.00168616,0.00168616,0.00168616,0.00119151,0.00121195,0.00206614,0.00206614,0.00206614,0.00182303,0.00182303,0.00182303,0.00136808,0.00141133,0.00283713,0.00283713,0.00283713,0.00245759,0.00245759,0.00245759,0.00221344,0.002373,0.00385462,0.00385462,0.00385462,0.00295809,0.00295809,0.00295809,0.00273711,0.00245393,0.0029677,0.0029677,0.0029677
DBEB,Y,2,1.01E-04,0.000322139,0.000331448,0.000592921,0.00267814,0.00267814,0.00267814,0.00198795,0.00190945,0.00277748,0.00277748,0.00277748,0.00206951,0.00206951,0.00206951,0.00157803,0.00156475,0.00300943,0.00300943,0.00300943,0.00239257,0.00239257,0.00239257,0.00247456,0.00258525,0.00468695,0.00468695,0.00468695,0.00360132,0.00360132,0.00360132,0.00433331,0.00361483,0.00515437,0.00515437,0.00515437,0.00441324,0.00441324,0.00441324,0.0070674,0.00638961,0.00424855,0.00424855,0.00424855
DBEB,Y,3,0.000102006,0.000332679,0.000427741,0.000723892,0.00326919,0.00326919,0.00326919,0.00254214,0.00223343,0.00363389,0.00363389,0.00363389,0.00274811,0.00274811,0.00274811,0.00213569,0.00204865,0.00395906,0.00395906,0.00395906,0.00315873,0.00315873,0.00315873,0.00230027,0.00235784,0.00590034,0.00590034,0.00590034,0.00497378,0.00497378,0.00497378,0.00620489,0.00570994,0.00602313,0.00602313,0.00602313,0.00505416,0.00505416,0.00505416,0.00680777,0.00635879,0.00474676,0.00474676,0.00474676
DBEB,Y,4,8.86E-05,0.000267741,0.000341002,0.000566865,0.00280246,0.00280246,0.00280246,0.00232782,0.00225281,0.00395591,0.00395591,0.00395591,0.00349206,0.00349206,0.00349206,0.00277986,0.00265622,0.0060671,0.0060671,0.0060671,0.00474521,0.00474521,0.00474521,0.00356211,0.00281512,0.00607867,0.00607867,0.00607867,0.00415626,0.00415626,0.00415626,0.00371807,0.0033813,0.00505128,0.00505128,0.00505128,0.00404551,0.00404551,0.00404551,0.00412573,0.00357062,0.00385563,0.00385563,0.00385563
DBEB,Y,5,9.67E-05,0.000303829,0.000405851,0.000608333,0.00262239,0.00262239,0.00262239,0.0025277,0.00214079,0.0039643,0.0039643,0.0039643,0.00350115,0.00350115,0.00350115,0.00247462,0.00228738,0.00499198,0.00499198,0.00499198,0.00375442,0.00375442,0.00375442,0.00267912,0.00252303,0.00503576,0.00503576,0.00503576,0.00376764,0.00376764,0.00376764,0.00366375,0.00318274,0.00473793,0.00473793,0.00473793,0.00357932,0.00357932,0.00357932,0.00304819,0.00281068,0.00341883,0.00341883,0.00341883
DBEB,Y,6,2.83E-04,0.000934304,0.000749359,0.00140042,0.0028196,0.0028196,0.0028196,0.00356051,0.0036995,0.00329624,0.00329624,0.00329624,0.0032217,0.0032217,0.0032217,0.00304329,0.00326153,0.00517364,0.00517364,0.00517364,0.00295289,0.00295289,0.00295289,0.00275563,0.00283973,0.00498351,0.00498351,0.00498351,0.00358198,0.00358198,0.00358198,0.00276028,0.00302479,0.00319141,0.00319141,0.00319141,0.00278541,0.00278541,0.00278541,0.00454506,0.00506481,0.00314403,0.00314403,0.00314403
DBEB,Y,7,2.75E-04,0.000858914,0.000676583,0.000982822,0.00227279,0.00227279,0.00227279,0.0019743,0.0022382,0.00323474,0.00323474,0.00323474,0.00213431,0.00213431,0.00213431,0.00209185,0.00217178,0.00352829,0.00352829,0.00352829,0.0019696,0.0019696,0.0019696,0.00238179,0.00240883,0.00451454,0.00451454,0.00451454,0.00220357,0.00220357,0.00220357,0.0034309,0.00383086,0.00391308,0.00391308,0.00391308,0.00219298,0.00219298,0.00219298,0.00457849,0.00666985,0.00324584,0.00324584,0.00324584
DBEB,Y,8,2.05E-04,0.000718374,0.00061652,0.00102079,0.00253301,0.00253301,0.00253301,0.00220575,0.00205093,0.0036134,0.0036134,0.0036134,0.00304562,0.00304562,0.00304562,0.00184779,0.0018854,0.00334933,0.00334933,0.00334933,0.00293028,0.00293028,0.00293028,0.00262452,0.00253934,0.0057219,0.0057219,0.0057219,0.0042052,0.0042052,0.0042052,0.00344315,0.00318291,0.00465595,0.00465595,0.00465595,0.00380448,0.00380448,0.00380448,0.00556852,0.00570074,0.00381969,0.00381969,0.00381969
DBEB,Y,9,1.65E-04,0.00059636,0.00042612,0.000912393,0.00231501,0.00231501,0.00231501,0.00214255,0.0022523,0.00257049,0.00257049,0.00257049,0.00222536,0.00222536,0.00222536,0.0016155,0.00147628,0.00286776,0.00286776,0.00286776,0.00180976,0.00180976,0.00180976,0.00231029,0.00260512,0.00373542,0.00373542,0.00373542,0.00312133,0.00312133,0.00312133,0.00350273,0.00348967,0.00550006,0.00550006,0.00550006,0.00485707,0.00485707,0.00485707,0.00698518,0.00610368,0.00458361,0.00458361,0.00458361
DBEB,Y,10,2.10E-04,0.000726247,0.000521602,0.000815316,0.00296526,0.00296526,0.00296526,0.00265584,0.00235423,0.00435133,0.00435133,0.00435133,0.00370349,0.00370349,0.00370349,0.00290152,0.00252863,0.00487831,0.00487831,0.00487831,0.00396992,0.00396992,0.00396992,0.00288696,0.00259358,0.00534835,0.00534835,0.00534835,0.00401834,0.00401834,0.00401834,0.00439383,0.00408834,0.00475096,0.00475096,0.00475096,0.00384117,0.00384117,0.00384117,0.00383822,0.00364735,0.00382096,0.00382096,0.00382096
DBEB,Y,11,0.000199879,0.000633121,0.000583659,0.000978361,0.00272489,0.00272489,0.00272489,0.00214795,0.00242378,0.00338393,0.00338393,0.00338393,0.00268278,0.00268278,0.00268278,0.00194725,0.00168952,0.00383041,0.00383041,0.00383041,0.00266545,0.00266545,0.00266545,0.00249065,0.00242221,0.00453263,0.00453263,0.00453263,0.0029208,0.0029208,0.0029208,0.00286317,0.00295825,0.00445612,0.00445612,0.00445612,0.00318651,0.00318651,0.00318651,0.0060337,0.00558092,0.00342745,0.00342745,0.00342745
MCEB,X,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
MCEB,X,2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
MCEB,X,3,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
MCEB,X,4,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
MCEB,X,5,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
MCEB,X,6,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
MCEB,X,7,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
MCEB,X,8,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
MCEB,X,9,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
MCEB,X,10,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
MCEB,X,11,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
MCEB,Y,1,9.39E-05,0.000288968,0.000282313,0.000469941,0.00188851,0.00188851,0.00188851,0.00138149,0.00138399,0.00269697,0.00269697,0.00269697,0.00242311,0.00242311,0.00242311,0.0017448,0.00180198,0.00308686,0.00308686,0.00308686,0.0024925,0.0024925,0.0024925,0.00176159,0.00179354,0.00411025,0.00411025,0.00411025,0.00367205,0.00367205,0.00367205,0.00402113,0.00418488,0.0061625,0.0061625,0.0061625,0.00436807,0.00436807,0.00436807,0.00465294,0.0039875,0.00410508,0.00410508,0.00410508
MCEB,Y,2,0.000156022,0.000499265,0.000526775,0.000851454,0.00351431,0.00351431,0.00351431,0.00288093,0.00272064,0.0045298,0.0045298,0.0045298,0.00292354,0.00292354,0.00292354,0.00233915,0.00217092,0.00486991,0.00486991,0.00486991,0.00324579,0.00324579,0.00324579,0.00306294,0.00307118,0.00676957,0.00676957,0.00676957,0.00540747,0.00540747,0.00540747,0.00838957,0.00776439,0.00768552,0.00768552,0.00768552,0.00628894,0.00628894,0.00628894,0.0092042,0.00810533,0.00585652,0.00585652,0.00585652
MCEB,Y,3,0.000150533,0.000508214,0.000528129,0.000998433,0.00421731,0.00421731,0.00421731,0.0050808,0.00484917,0.00717999,0.00717999,0.00717999,0.00422672,0.00422672,0.00422672,0.00402171,0.00310883,0.00527351,0.00527351,0.00527351,0.00382263,0.00382263,0.00382263,0.00307627,0.00276899,0.00670814,0.00670814,0.00670814,0.0054879,0.0054879,0.0054879,0.00947228,0.00953426,0.00839012,0.00839012,0.00839012,0.00570735,0.00570735,0.00570735,0.00855312,0.00782705,0.00552017,0.00552017,0.00552017
MCEB,Y,4,0.000119747,0.00038322,0.000472311,0.00082192,0.00368213,0.00368213,0.00368213,0.00282656,0.00286399,0.00586359,0.00586359,0.00586359,0.00390129,0.00390129,0.00390129,0.00328336,0.00285742,0.00726616,0.00726616,0.00726616,0.00551252,0.00551252,0.00551252,0.00616265,0.00528772,0.00860527,0.00860527,0.00860527,0.00468381,0.00468381,0.00468381,0.00533681,0.00469903,0.0056775,0.0056775,0.0056775,0.00486793,0.00486793,0.00486793,0.00468669,0.00425313,0.00461298,0.00461298,0.00461298
MCEB,Y,5,0.000130462,0.000408585,0.000497935,0.000791714,0.0036451,0.0036451,0.0036451,0.00414481,0.00370239,0.00628877,0.00628877,0.00628877,0.0040453,0.0040453,0.0040453,0.00317868,0.00256298,0.00552218,0.00552218,0.00552218,0.00474687,0.00474687,0.00474687,0.00464629,0.00408205,0.00770084,0.00770084,0.00770084,0.0049934,0.0049934,0.0049934,0.00486056,0.00410325,0.0054175,0.0054175,0.0054175,0.00414086,0.00414086,0.00414086,0.00429367,0.00380997,0.0040557,0.0040557,0.0040557
MCEB,Y,6,0.000439519,0.00148983,0.00119136,0.00237678,0.00497668,0.00497668,0.00497668,0.00842606,0.00882365,0.00659513,0.00659513,0.00659513,0.00433342,0.00433342,0.00433342,0.00350459,0.00331872,0.00644777,0.00644777,0.00644777,0.00402115,0.00402115,0.00402115,0.00369178,0.00335419,0.00581162,0.00581162,0.00581162,0.00383295,0.00383295,0.00383295,0.00411929,0.00424892,0.00434191,0.00434191,0.00434191,0.00325678,0.00325678,0.00325678,0.00546703,0.00622423,0.00351105,0.00351105,0.00351105
MCEB,Y,7,0.00041076,0.00129745,0.00101212,0.00156711,0.00411962,0.00411962,0.00411962,0.00369685,0.00325676,0.00618067,0.00618067,0.00618067,0.00316945,0.00316945,0.00316945,0.00291201,0.00307313,0.00538761,0.00538761,0.00538761,0.00292396,0.00292396,0.00292396,0.00292743,0.00254467,0.00544149,0.00544149,0.00544149,0.00243557,0.00243557,0.00243557,0.004428,0.00530167,0.00494852,0.00494852,0.00494852,0.00206429,0.00206429,0.00206429,0.00474222,0.00667754,0.00326938,0.00326938,0.00326938
MCEB,Y,8,2.84E-04,0.00106883,0.000816366,0.00147497,0.00389017,0.00389017,0.00389017,0.00420233,0.00384328,0.00519819,0.00519819,0.00519819,0.00401376,0.00401376,0.00401376,0.00249896,0.00219263,0.00450935,0.00450935,0.00450935,0.00347789,0.00347789,0.00347789,0.00411793,0.00343748,0.00742814,0.00742814,0.00742814,0.00456487,0.00456487,0.00456487,0.00480556,0.00426868,0.00524483,0.00524483,0.00524483,0.00402018,0.00402018,0.00402018,0.00636134,0.00619177,0.00392015,0.00392015,0.00392015
MCEB,Y,9,0.000240514,0.000876071,0.000551112,0.0013406,0.00365114,0.00365114,0.00365114,0.00290044,0.00302063,0.00422232,0.00422232,0.00422232,0.00246031,0.00246031,0.00246031,0.00218408,0.0020231,0.00313766,0.00313766,0.00313766,0.00250393,0.00250393,0.00250393,0.00317415,0.00346422,0.00458384,0.00458384,0.00458384,0.00368559,0.00368559,0.00368559,0.00529951,0.00569704,0.00699618,0.00699618,0.00699618,0.00647359,0.00647359,0.00647359,0.00917836,0.00810427,0.00624193,0.00624193,0.00624193
MCEB,Y,10,0.000306116,0.00106611,0.000750106,0.00113294,0.00310163,0.00310163,0.00310163,0.00299084,0.00269103,0.00568285,0.00568285,0.00568285,0.00435674,0.00435674,0.00435674,0.00419721,0.00347451,0.00760128,0.00760128,0.00760128,0.00466508,0.00466508,0.00466508,0.00472352,0.00417492,0.00834446,0.00834446,0.00834446,0.00528348,0.00528348,0.00528348,0.00790115,0.00721684,0.00612587,0.00612587,0.00612587,0.00525706,0.00525706,0.00525706,0.00493791,0.00456645,0.00485657,0.00485657,0.00485657
